Round,Train_Loss,NDCG@10,Hit@10,Precision@10,Recall@10,MSE,MAE,Accuracy,Num_Clients,Total_Samples
1,0.4625526015544596,0.0,0.08,0.008,0.0020854007385447547,0.45076693837916176,0.4509199149086467,0.5492468134414832,3,6901
2,0.461377018501069,0.0,0.08,0.008,0.0020854007385447547,0.45076693941516366,0.4509198662856225,0.5492468134414832,3,6901
3,0.46199639621828853,0.0,0.08,0.008,0.0020854007385447547,0.45076694694344444,0.45091983202849173,0.5492468134414832,3,6901
FINAL,,0.0,0.08,0.008,0.0020854007385447547,0.45076694694344444,0.45091983202849173,0.5492468134414832,,
